CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,acceso_bomberos_km,intersecciones_km2,densidad_vial,tipo_vial_pct,poblacion_total,densidad_pob,viviendas,riesgo_base,ocurrio_incendio,ia_probabilidad_incendio,riesgo_pob_vial,aislamiento_tactico,total_incendios
0803706133092107,8,37,613,3092,107,Rural,Típica,10.18,54.16,10.05,0.0,5.0,5.0,44,MEDIO,0,0.36684464030429303,50.25,1.0119284294234592,0
0803706133092110,8,37,613,3092,110,Rural,Típica,9.66,0.0,0.0,0.0,0.0,0.0,43,MEDIO,0,0.14379825784907235,0.0,966.0,0
0803706133092203,8,37,613,3092,203,Rural,Típica,11.07,0.0,0.0,0.0,2.0,2.0,2,MEDIO,0,0.13978040070621522,0.0,1107.0,0
0803706133092211,8,37,613,3092,211,Rural,Típica,12.16,0.0,0.0,0.0,0.0,0.0,93,MEDIO,0,0.13978040070621522,0.0,1216.0,0
0803706133092260,8,37,613,3092,260,Rural,Típica,10.34,0.0,0.0,0.0,0.0,0.0,19,MEDIO,0,0.14379825784907235,0.0,1034.0,0
0803706133092261,8,37,613,3092,261,Rural,Típica,10.12,0.0,0.0,0.0,0.0,0.0,3,MEDIO,0,0.14379825784907235,0.0,1011.9999999999999,0
0803706133092263,8,37,613,3092,263,Rural,Típica,11.32,0.0,0.0,0.0,0.0,0.0,8,MEDIO,0,0.13978040070621522,0.0,1132.0,0
0803706356453036,8,37,635,6453,36,Urbana,Típica,14.11,0.0,0.0,0.0,0.0,0.0,12,MEDIO,0,0.13978040070621522,0.0,1411.0,0
0803706356453041,8,37,635,6453,41,Urbana,Típica,14.2,0.0,0.0,0.0,9.0,9.0,10,MEDIO,0,0.19536433246952384,0.0,1420.0,0
0803706356453050,8,37,635,6453,50,Urbana,Típica,14.05,0.0,26.61,0.0,0.0,0.0,19,ALTO,0,0.3155540774999483,0.0,0.5277986476333584,0
0803706356519008,8,37,635,6519,8,Urbana,Típica,15.13,0.0,74.58,0.0,7.0,7.0,16,ALTO,0,0.38414339146313026,522.06,0.2028422040488001,0
0803706356519024,8,37,635,6519,24,Urbana,Típica,14.45,0.0,0.0,0.0,11.0,11.0,12,MEDIO,0,0.1991675239588855,0.0,1445.0,0
0803706356519032,8,37,635,6519,32,Urbana,Típica,14.45,0.0,0.0,0.0,0.0,0.0,8,MEDIO,0,0.13978040070621522,0.0,1445.0,0
0803706356519033,8,37,635,6519,33,Urbana,Típica,15.07,0.0,82.78,0.0,0.0,0.0,1,MEDIO,0,0.33514912431081306,0.0,0.18202681483270924,0
0803700010505016,8,37,1,0505,16,Urbana,Típica,3.53,0.0,0.0,0.0,25.0,25.0,4,ALTO,0,0.19137982434781722,0.0,353.0,0
0803700012732004,8,37,1,2732,4,Urbana,Típica,3.64,0.0,0.0,0.0,79.0,79.0,9,MEDIO,0,0.06674324270871904,0.0,364.0,0
0803700016063001,8,37,1,6063,1,Urbana,Típica,2.29,0.0,0.0,0.0,42.0,42.0,7,MEDIO,0,0.4482601645586838,0.0,229.0,0
0803700013533014,8,37,1,3533,14,Urbana,Típica,2.65,0.0,40.78,0.0,35.0,35.0,14,ALTO,0,0.1111509576684513,1427.3,0.0649669036528561,0
0803700013478029,8,37,1,3478,29,Urbana,Típica,2.31,0.0,0.0,0.0,19.0,19.0,20,BAJO,0,0.8902215915506094,0.0,231.0,0
0803700013478028,8,37,1,3478,28,Urbana,Típica,2.42,0.0,0.0,0.0,22.0,22.0,18,ALTO,0,0.7546375107872065,0.0,242.0,0
0803700016063030,8,37,1,6063,30,Urbana,Típica,2.76,0.0,0.0,0.0,16.0,16.0,52,ALTO,0,0.29993894069877824,0.0,276.0,0
0803700016063029,8,37,1,6063,29,Urbana,Típica,2.33,0.0,122.54,0.0,34.0,34.0,7,BAJO,0,0.38820638703970906,4166.360000000001,0.01901264789881681,0
0803700015953036,8,37,1,5953,36,Urbana,Típica,4.32,0.0,0.0,0.0,69.0,69.0,45,MEDIO,0,0.07621084158748365,0.0,432.0,0
0803700015953004,8,37,1,5953,4,Urbana,Típica,3.57,0.0,29.32,0.0,66.0,66.0,9,MEDIO,0,0.10394146701905045,1935.1200000000001,0.12171837708830548,0
0803700016063012,8,37,1,6063,12,Urbana,Típica,2.45,0.0,0.0,0.0,0.0,0.0,12,MEDIO,0,0.8230749811835907,0.0,245.0,0
0803700013533009,8,37,1,3533,9,Urbana,Típica,3.05,0.0,0.0,0.0,39.0,39.0,7,MEDIO,0,0.15199684534088162,0.0,305.0,0
0803700013533008,8,37,1,3533,8,Urbana,Típica,2.97,0.0,0.0,0.0,62.0,62.0,5,MEDIO,0,0.08277838477636226,0.0,297.0,0
0803700013533007,8,37,1,3533,7,Urbana,Típica,2.91,0.0,0.0,0.0,87.0,87.0,32,BAJO,0,0.08440025617671011,0.0,291.0,0
0803700013529026,8,37,1,3529,26,Urbana,Típica,2.34,0.0,0.0,0.0,65.0,65.0,4,BAJO,0,0.401304935088907,0.0,233.99999999999997,0
0803700013478018,8,37,1,3478,18,Urbana,Típica,2.48,0.0,0.0,0.0,49.0,49.0,3,MEDIO,0,0.42367135629367064,0.0,248.0,0
0803700013478017,8,37,1,3478,17,Urbana,Típica,2.66,0.0,27.55,0.0,37.0,37.0,7,ALTO,0,0.20208464083868086,1019.35,0.0965166908563135,0
0803700012732002,8,37,1,2732,2,Urbana,Típica,3.55,46.7,4.93,0.0,121.0,121.0,261,ALTO,0,0.19701888091233283,596.53,0.7186234817813766,0
0803700010492033,8,37,1,0492,33,Urbana,Típica,3.55,0.0,0.0,0.0,109.0,109.0,196,MEDIO,0,0.10980605466104904,0.0,355.0,0
0803700010492028,8,37,1,0492,28,Urbana,Típica,3.17,0.0,0.0,0.0,66.0,66.0,20,ALTO,0,0.07640067461342684,0.0,317.0,0
0803700010492010,8,37,1,0492,10,Urbana,Típica,3.67,0.0,0.0,0.0,4.0,4.0,4,MEDIO,0,0.292034178773439,0.0,367.0,0
0803700010492009,8,37,1,0492,9,Urbana,Típica,3.6,0.0,0.0,0.0,6.0,6.0,4,MEDIO,0,0.3087460813236345,0.0,360.0,0
0803700010492039,8,37,1,0492,39,Urbana,Típica,3.14,0.0,0.0,0.0,33.0,33.0,10,ALTO,0,0.18997442490729188,0.0,314.0,0
0803700010435021,8,37,1,0435,21,Urbana,Típica,3.67,0.0,6.75,0.0,0.0,0.0,9,MEDIO,0,0.40833633222570576,0.0,0.5428994082840237,0
0803700010435020,8,37,1,0435,20,Urbana,Típica,3.41,0.0,0.0,0.0,0.0,0.0,13,MEDIO,0,0.26690018222949957,0.0,341.0,0
0803700015953030,8,37,1,5953,30,Urbana,Típica,4.19,0.0,0.0,0.0,25.0,25.0,6,ALTO,0,0.19072017616018397,0.0,419.00000000000006,0
0803700016078020,8,37,1,6078,20,Urbana,Típica,2.91,0.0,36.16,0.0,71.0,71.0,13,BAJO,0,0.0890795240832616,2567.3599999999997,0.08045341443184961,0
0803700016078019,8,37,1,6078,19,Urbana,Típica,2.79,0.0,60.61,0.0,62.0,62.0,8,ALTO,0,0.21328228481664202,3757.82,0.04602441438469152,0
0803700016078018,8,37,1,6078,18,Urbana,Típica,2.8,0.0,0.0,0.0,46.0,46.0,10,ALTO,0,0.11665432017840721,0.0,280.0,0
0803700016078017,8,37,1,6078,17,Urbana,Típica,2.86,0.0,32.88,0.0,13.0,13.0,17,ALTO,0,0.3869704881162417,427.44000000000005,0.08695652173913043,0
0803700016063016,8,37,1,6063,16,Urbana,Típica,2.33,90.81,6.15,0.0,32.0,32.0,20,ALTO,0,0.46352105353364664,196.8,0.3782467532467533,0
0803700016063015,8,37,1,6063,15,Urbana,Típica,2.44,0.0,0.0,0.0,29.0,29.0,9,MEDIO,0,0.6183871161599732,0.0,244.0,0
0803700016063014,8,37,1,6063,14,Urbana,Típica,2.52,0.0,0.0,0.0,13.0,13.0,7,MEDIO,0,0.7065837501421203,0.0,252.0,0
0803700016063013,8,37,1,6063,13,Urbana,Típica,2.47,0.0,0.0,0.0,42.0,42.0,11,BAJO,0,0.4273801772267543,0.0,247.00000000000003,0
0803700015953034,8,37,1,5953,34,Urbana,Típica,4.44,0.0,0.0,0.0,0.0,0.0,3,MEDIO,0,0.27806752154500575,0.0,444.00000000000006,0
0803700015953032,8,37,1,5953,32,Urbana,Típica,4.89,0.0,0.0,0.0,118.0,118.0,39,MEDIO,0,0.20492497973041782,0.0,488.99999999999994,0
0803700015953003,8,37,1,5953,3,Urbana,Típica,3.6,0.0,51.96,0.0,79.0,79.0,22,ALTO,0,0.09657498662334446,4104.84,0.0692707331152588,0
0803700015953001,8,37,1,5953,1,Urbana,Típica,3.67,0.0,20.25,0.0,111.0,111.0,35,ALTO,0,0.11170546036107254,2247.75,0.18114511352418558,0
0803700013533027,8,37,1,3533,27,Urbana,Típica,2.4,0.0,0.0,0.0,38.0,38.0,17,BAJO,0,0.4918376070760057,0.0,240.0,0
0803700013533026,8,37,1,3533,26,Urbana,Típica,2.43,0.0,0.0,0.0,63.0,63.0,28,BAJO,0,0.39838196402285236,0.0,243.0,0
0803700013533025,8,37,1,3533,25,Urbana,Típica,2.44,0.0,0.0,0.0,72.0,72.0,22,MEDIO,0,0.3686546577859084,0.0,244.0,0
0803700013533005,8,37,1,3533,5,Urbana,Típica,2.72,0.0,0.0,0.0,36.0,36.0,6,MEDIO,0,0.20541406257676553,0.0,272.0,0
0803700013529002,8,37,1,3529,2,Urbana,Típica,2.56,0.0,0.0,0.0,63.0,63.0,4,MEDIO,0,0.11099721192512205,0.0,256.0,0
0803700013529001,8,37,1,3529,1,Urbana,Típica,2.49,0.0,0.0,0.0,156.0,156.0,20,ALTO,0,0.3149393109415906,0.0,249.00000000000003,0
0803700013478035,8,37,1,3478,35,Urbana,Típica,2.03,0.0,0.0,0.0,36.0,36.0,7,BAJO,0,0.600920077056315,0.0,202.99999999999997,0
0803700013478034,8,37,1,3478,34,Urbana,Típica,2.05,0.0,0.0,0.0,31.0,31.0,6,BAJO,0,0.6198524591981283,0.0,204.99999999999997,0
0803700016078028,8,37,1,6078,28,Urbana,Típica,2.95,0.0,0.0,0.0,41.0,41.0,16,ALTO,0,0.14168670402896236,0.0,295.0,0
0803700016078027,8,37,1,6078,27,Urbana,Típica,2.9,0.0,57.81,0.0,81.0,81.0,7,BAJO,0,0.17636306438291924,4682.610000000001,0.050155655482531994,0
0803700016078014,8,37,1,6078,14,Urbana,Típica,2.75,0.0,0.0,0.0,72.0,72.0,12,MEDIO,0,0.0769014570149412,0.0,275.0,0
0803700016078012,8,37,1,6078,12,Urbana,Típica,2.81,0.0,7.76,0.0,126.0,126.0,90,MEDIO,0,0.17719111230114976,977.76,0.36164736164736166,0
0803700016063009,8,37,1,6063,9,Urbana,Típica,2.42,0.0,0.0,0.0,34.0,34.0,5,BAJO,0,0.6000202589622019,0.0,242.0,0
0803700016063008,8,37,1,6063,8,Urbana,Típica,2.41,0.0,0.0,0.0,27.0,27.0,7,MEDIO,0,0.6890220773063178,0.0,241.0,0
0803700015953016,8,37,1,5953,16,Urbana,Típica,4.53,0.0,0.0,0.0,121.0,121.0,180,ALTO,0,0.13033853716763408,0.0,453.0,0
0803700010505035,8,37,1,0505,35,Urbana,Típica,3.68,11.26,0.0,0.0,106.0,106.0,155,MEDIO,0,0.0887096407492526,0.0,368.0,0
0803700010505032,8,37,1,0505,32,Urbana,Típica,3.27,0.0,26.8,0.0,6.0,6.0,11,MEDIO,0,0.42463347816250346,160.8,0.12196941439761282,0
0803700010505029,8,37,1,0505,29,Urbana,Típica,3.47,0.0,0.0,0.0,23.0,23.0,4,MEDIO,0,0.2078268119585886,0.0,347.0,0
0803700010505028,8,37,1,0505,28,Urbana,Típica,3.39,0.0,0.0,0.0,43.0,43.0,3,ALTO,0,0.12146476761156311,0.0,339.0,0
0803700010492017,8,37,1,0492,17,Urbana,Típica,3.21,0.0,0.0,0.0,6.0,6.0,29,ALTO,0,0.3015171509860928,0.0,321.0,0
0803700010492016,8,37,1,0492,16,Urbana,Típica,3.33,0.0,0.0,0.0,23.0,23.0,6,ALTO,0,0.2029838221310786,0.0,333.0,0
0803700010492015,8,37,1,0492,15,Urbana,Típica,3.45,0.0,0.0,0.0,13.0,13.0,3,ALTO,0,0.3112945673936504,0.0,345.0,0
0803700013533024,8,37,1,3533,24,Urbana,Típica,3.11,0.0,82.95,0.0,25.0,25.0,6,ALTO,0,0.22101884237470654,2073.75,0.037487945998071356,0
0803700013533023,8,37,1,3533,23,Urbana,Típica,3.11,0.0,0.0,0.0,27.0,27.0,10,ALTO,0,0.18054574213967417,0.0,311.0,0
0803700013533022,8,37,1,3533,22,Urbana,Típica,3.1,0.0,0.0,0.0,55.0,55.0,11,ALTO,0,0.08259421866691681,0.0,310.0,0
0803700013533021,8,37,1,3533,21,Urbana,Típica,3.15,0.0,73.0,0.0,23.0,23.0,1,MEDIO,0,0.25718402732983825,1679.0,0.04314477468839885,0
0803700013533010,8,37,1,3533,10,Urbana,Típica,3.03,0.0,0.0,0.0,18.0,18.0,3,MEDIO,0,0.262233085231194,0.0,303.0,0
0803700013529018,8,37,1,3529,18,Urbana,Típica,2.38,0.0,0.0,0.0,24.0,24.0,6,ALTO,0,0.74735508971401,0.0,237.99999999999997,0
0803700013529017,8,37,1,3529,17,Urbana,Típica,2.37,0.0,0.0,0.0,30.0,30.0,4,ALTO,0,0.6378626839882702,0.0,237.0,0
0803700013529007,8,37,1,3529,7,Urbana,Típica,2.43,0.0,0.0,0.0,0.0,0.0,13,BAJO,0,0.8230749811835907,0.0,243.0,0
0803700013478040,8,37,1,3478,40,Urbana,Típica,2.72,13.93,4.87,0.0,124.0,124.0,82,BAJO,0,0.19869739536993286,603.88,0.5573770491803279,0
0803700013478024,8,37,1,3478,24,Urbana,Típica,2.79,0.0,0.0,0.0,11.0,11.0,17,BAJO,0,0.3095042226218957,0.0,279.0,0
0803700013478023,8,37,1,3478,23,Urbana,Típica,2.08,0.0,0.0,0.0,28.0,28.0,2,MEDIO,0,0.689634228825357,0.0,208.0,0
0803700013478022,8,37,1,3478,22,Urbana,Típica,2.1,0.0,0.0,0.0,30.0,30.0,6,ALTO,0,0.6352245013655456,0.0,210.0,0
0803700013478021,8,37,1,3478,21,Urbana,Típica,2.13,0.0,0.0,0.0,31.0,31.0,2,BAJO,0,0.6352245013655456,0.0,212.99999999999997,0
0803700013478020,8,37,1,3478,20,Urbana,Típica,2.22,0.0,0.0,0.0,26.0,26.0,18,BAJO,0,0.7183561176077498,0.0,222.00000000000003,0
0803700013478019,8,37,1,3478,19,Urbana,Típica,2.24,0.0,0.0,0.0,66.0,66.0,6,MEDIO,0,0.401304935088907,0.0,224.00000000000003,0
0803700012732035,8,37,1,2732,35,Urbana,Típica,3.4,0.0,0.0,0.0,65.0,65.0,12,MEDIO,0,0.0807100591859693,0.0,340.0,0
0803700012732034,8,37,1,2732,34,Urbana,Típica,3.42,0.0,0.0,0.0,9.0,9.0,1,MEDIO,0,0.3195847477150466,0.0,342.0,0
0803700012732033,8,37,1,2732,33,Urbana,Típica,3.47,0.0,0.0,0.0,31.0,31.0,7,MEDIO,0,0.19906881639378546,0.0,347.0,0
0803700012732026,8,37,1,2732,26,Urbana,Típica,3.46,0.0,0.0,0.0,60.0,60.0,5,MEDIO,0,0.09085871906957516,0.0,346.0,0
0803700010505039,8,37,1,0505,39,Urbana,Típica,3.48,0.0,0.0,0.0,18.0,18.0,7,ALTO,0,0.2798177622053958,0.0,348.0,0
0803700010505008,8,37,1,0505,8,Urbana,Típica,3.41,0.0,95.92,0.0,17.0,17.0,3,ALTO,0,0.3805895218631835,1630.64,0.03554675284061295,0
0803700010492059,8,37,1,0492,59,Urbana,Típica,3.15,0.0,0.0,0.0,39.0,39.0,5,MEDIO,0,0.15199684534088162,0.0,315.0,0
0803700010492038,8,37,1,0492,38,Urbana,Típica,3.11,0.0,0.0,0.0,29.0,29.0,6,MEDIO,0,0.1882347341856424,0.0,311.0,0
0803700010492035,8,37,1,0492,35,Urbana,Típica,3.43,0.0,0.0,0.0,54.0,54.0,6,MEDIO,0,0.09374926564958255,0.0,343.0,0
0803700010435024,8,37,1,0435,24,Urbana,Típica,3.86,0.0,0.17,0.0,6.0,6.0,479,MEDIO,0,0.531997353351152,1.02,21.444444444444443,0
0803700010435023,8,37,1,0435,23,Urbana,Típica,4.12,19.09,0.18,0.0,25.0,25.0,252,ALTO,0,0.3595702908190489,4.5,21.68421052631579,0
0803700010492034,8,37,1,0492,34,Urbana,Típica,3.41,0.0,46.08,0.0,27.0,27.0,22,ALTO,0,0.12688866933096707,1244.1599999999999,0.0739856801909308,0
0803700010435022,8,37,1,0435,22,Urbana,Típica,3.6,0.0,0.0,0.0,2.0,2.0,2,ALTO,0,0.2578823250866424,0.0,360.0,0
0803700010505013,8,37,1,0505,13,Urbana,Típica,3.68,0.0,0.0,0.0,22.0,22.0,2,MEDIO,0,0.20133704470337188,0.0,368.0,0
0803700015953005,8,37,1,5953,5,Urbana,Típica,3.64,0.0,0.0,0.0,51.0,51.0,8,ALTO,0,0.10539075494401677,0.0,364.0,0
0803700012732017,8,37,1,2732,17,Urbana,Típica,3.48,0.0,0.0,0.0,29.0,29.0,4,ALTO,0,0.19906881639378546,0.0,348.0,0
0803700012732016,8,37,1,2732,16,Urbana,Típica,3.43,0.0,0.0,0.0,29.0,29.0,3,ALTO,0,0.19906881639378546,0.0,343.0,0
0803700012732015,8,37,1,2732,15,Urbana,Típica,3.45,0.0,0.0,0.0,36.0,36.0,7,ALTO,0,0.21124814478490858,0.0,345.0,0
