CVEGEO,CVE_MZA,TIPOMZA,total_incendios,acceso_bomberos_km,densidad_vial,poblacion_total,riesgo_base,densidad_incendios_500m,distancia_bomberos_m
0803700013478012,12,Típica,2.0,2.43,3.26,55,MEDIO,0,2425.020258420411
0803700010435030,30,Típica,4.0,2.95,0.0,20,ALTO,0,2954.069099629118
0803700010492052,52,Típica,0.0,3.38,0.0,62,MEDIO,0,3375.6992801477054
0803700013478047,47,Típica,1.0,2.34,0.0,5,MEDIO,0,2337.285718841423
0803700010492019,19,Típica,1.0,3.35,0.0,98,ALTO,0,3348.706481751647
0803700010492037,37,Típica,0.0,3.3,0.0,2,MEDIO,0,3301.0539988867768
0803700013533030,30,Típica,4.0,2.64,0.0,39,MEDIO,0,2637.2499222413653
0803700010505051,51,Típica,1.0,3.6,0.0,24,ALTO,0,3602.9776730844114
0803700010492018,18,Típica,1.0,3.23,0.0,112,ALTO,0,3230.2936347617465
0803700013533006,6,Típica,0.0,2.73,0.0,73,BAJO,0,2731.124636386941
0803700010492032,32,Típica,0.0,3.28,0.0,121,MEDIO,0,3280.301150506408
0803700013478015,15,Típica,1.0,2.38,0.0,21,MEDIO,0,2377.597781603463
0803700010435029,29,Típica,0.0,3.01,0.0,14,MEDIO,0,3006.671137600117
0803700010492062,62,Típica,0.0,3.21,0.0,35,MEDIO,0,3212.7820377464905
0803700010492026,26,Típica,0.0,3.23,28.8,68,ALTO,0,3227.7924952030307
0803700010505037,37,Típica,0.0,3.8,0.69,76,MEDIO,0,3798.6910063950168
0803700013478048,48,Típica,1.0,2.54,0.0,0,MEDIO,0,2542.8579041170674
0803700013478053,53,Típica,0.0,2.59,0.0,73,BAJO,0,2591.5589086364776
0803700016063007,7,Típica,0.0,2.31,0.0,75,BAJO,0,2306.1378473120294
0803700010492050,50,Típica,0.0,3.52,0.0,82,MEDIO,0,3518.8624822694505
0803700013478039,39,Típica,2.0,2.28,0.0,11,MEDIO,0,2281.2805901311654
0803700013478044,44,Típica,0.0,2.62,0.0,0,BAJO,0,2615.9306446772816
0803700013478046,46,Típica,0.0,2.68,0.0,58,BAJO,0,2675.411211533205
0803700013478043,43,Típica,0.0,2.56,0.0,17,BAJO,0,2562.543948399822
0803700013478045,45,Típica,0.0,2.65,0.0,0,BAJO,0,2646.7078636583046
0803700013478041,41,Típica,0.0,2.47,0.0,49,BAJO,0,2473.4282904762126
0803700013478037,37,Típica,0.0,2.59,0.0,0,BAJO,0,2591.8814575006522
0803700010505010,10,Típica,0.0,3.56,52.01,16,ALTO,0,3564.92492442826
0803700013529006,6,Típica,0.0,2.55,0.0,81,BAJO,0,2553.33691198793
0803700013529015,15,Típica,1.0,2.55,12.43,211,MEDIO,0,2547.2781011048824
0803700013529031,31,Típica,1.0,2.49,0.0,138,MEDIO,0,2485.2523773333983
0803700013533031,31,Típica,1.0,3.21,0.0,19,ALTO,0,3214.212944808782
0803700013533018,18,Típica,1.0,3.18,1.38,253,ALTO,0,3180.3554816184387
0803700013533019,19,Típica,1.0,3.07,129.42,23,ALTO,0,3074.264887110861
0803700013533020,20,Típica,0.0,3.15,90.69,45,MEDIO,0,3153.0546083548807
0803700012732032,32,Típica,0.0,3.51,48.56,87,ALTO,0,3505.4783199633275
0803700012732024,24,Típica,0.0,3.52,0.0,52,MEDIO,0,3523.451435361018
0803700012732048,48,Típica,1.0,3.52,0.0,46,ALTO,0,3515.1300148491546
0803700012732047,47,Típica,1.0,3.58,0.0,45,ALTO,0,3577.5476103904784
0803700012732046,46,Típica,0.0,3.61,0.0,61,MEDIO,0,3610.467882508047
0803700012732045,45,Típica,0.0,3.64,0.0,58,MEDIO,0,3643.4339456689177
0803700012732044,44,Típica,0.0,3.8,0.0,13,MEDIO,0,3798.356661459026
0803700012732049,49,Típica,0.0,3.72,0.0,63,MEDIO,0,3716.23220440299
0803700010562020,20,Típica,0.0,0.62,0.0,65,BAJO,0,619.0575975747417
0803700010562003,3,Típica,5.0,0.4,0.0,15,MEDIO,0,403.52618152214086
0803700010562002,2,Típica,1.0,0.51,0.0,66,MEDIO,0,513.3240512640094
0803700010562001,1,Típica,2.0,0.53,0.0,40,MEDIO,0,525.7751344631139
0803700010562033,33,Típica,0.0,0.3,0.0,46,BAJO,0,303.4134432316924
0803700010562032,32,Típica,0.0,0.25,0.0,6,BAJO,0,253.33463667774075
0803700010562022,22,Típica,1.0,0.61,0.0,15,MEDIO,0,610.8316062912355
0803700010562021,21,Típica,0.0,0.62,0.0,40,BAJO,0,617.265065061911
0803700010562019,19,Típica,1.0,0.63,0.0,53,ALTO,0,630.3211207444422
0803700010562018,18,Típica,1.0,0.37,0.0,27,ALTO,0,373.2560039488091
0803700010562030,30,Típica,4.0,0.23,0.0,26,MEDIO,0,227.01514514532505
0803700010562013,13,Típica,0.0,0.51,0.0,53,BAJO,0,513.842869318149
0803700010562015,15,Típica,1.0,0.32,0.0,9,MEDIO,0,316.532397742497
0803700010562014,14,Típica,1.0,0.4,0.0,56,ALTO,0,404.05225233428837
0803700010562005,5,Típica,1.0,0.45,0.0,55,MEDIO,0,450.36222371271975
0803700010562004,4,Típica,0.0,0.42,0.0,40,BAJO,0,419.228809586159
0803700010562029,29,Típica,0.0,0.33,0.0,3,BAJO,0,330.512514639962
0803700010562027,27,Típica,0.0,0.52,0.0,36,BAJO,0,522.7116344523812
0803700010562026,26,Típica,0.0,0.63,0.0,73,BAJO,0,632.1191749553429
0803700010562025,25,Típica,2.0,0.67,0.0,12,MEDIO,0,669.0224820573394
0803700010562024,24,Típica,0.0,0.61,0.0,20,BAJO,0,611.8841412443858
0803700010562023,23,Típica,1.0,0.67,0.0,0,ALTO,0,668.4651574752977
0803700010562012,12,Típica,2.0,0.63,0.0,37,MEDIO,0,625.5273800720786
0803700010562010,10,Típica,0.0,0.61,0.0,2,BAJO,0,613.4948698473595
0803700010562009,9,Típica,0.0,0.67,0.0,5,BAJO,0,672.4300628314196
0803700010562008,8,Típica,1.0,0.68,0.0,22,ALTO,0,675.4297712907193
0803700010562007,7,Típica,0.0,0.62,0.0,3,BAJO,0,616.3874764143658
0803700010562006,6,Típica,0.0,0.55,0.0,55,BAJO,0,551.1613255187804
0803700010562028,28,Típica,1.0,0.42,0.0,57,ALTO,0,415.14474904220293
0803700010562011,11,Típica,0.0,0.62,0.0,47,BAJO,0,620.873751752564
0803700012075086,86,Típica,0.0,0.92,0.0,0,BAJO,0,917.7932734997011
0803700012338106,106,Típica,0.0,1.79,0.0,0,BAJO,0,1786.0022080876502
0803700012357011,11,Típica,0.0,4.81,20.16,0,ALTO,0,4806.153291531651
0803700012874017,17,Típica,1.0,9.21,0.0,0,ALTO,0,9210.937585217625
0803700012874056,56,Típica,0.0,9.2,49.34,0,ALTO,0,9196.054284681646
080370001667A001,1,Típica,2.0,7.25,10.62,97,ALTO,0,7250.12664977633
080370001667A033,33,Típica,0.0,8.47,13.65,62,MEDIO,0,8468.65052188041
0803700017589023,23,Típica,1.0,4.24,14.2,16,ALTO,0,4236.856852605581
0803700017589124,124,Típica,0.0,4.19,10.8,0,MEDIO,0,4190.4732269679125
0803706356453042,42,Típica,0.0,14.12,0.0,0,MEDIO,0,14119.147002392003
0803700010562017,17,Típica,1.0,0.33,0.0,23,MEDIO,0,334.8696364705863
0803700010562016,16,Típica,2.0,0.32,0.0,6,ALTO,0,315.3144539283784
0803700017856075,75,Típica,0.0,1.68,0.0,128,BAJO,0,1680.2933131547613
0803700012111099,99,Típica,0.0,1.46,0.0,0,BAJO,0,1455.1720182205518
0803700012111100,100,Típica,0.0,1.2,10.03,0,BAJO,0,1203.848351162155
0803700012111101,101,Típica,0.0,1.21,0.0,0,BAJO,0,1206.557767785624
0803700012111102,102,Típica,0.0,1.14,10.3,0,BAJO,0,1140.2337120710545
0803700017856089,89,Típica,0.0,1.76,0.0,0,BAJO,0,1764.7202869590242
0803700010897057,57,Típica,0.0,4.5,0.0,1,MEDIO,0,4504.46061978681
080370001400A010,10,Típica,0.0,3.75,13.17,138,MEDIO,0,3746.196849458725
080370001400A027,27,Típica,0.0,3.48,0.0,37,MEDIO,0,3476.00551419731
0803700014989043,43,Típica,0.0,4.04,0.0,70,MEDIO,0,4042.028812570307
0803700015050040,40,Típica,0.0,0.96,0.0,0,BAJO,0,962.7889707359
0803700015366002,2,Típica,1.0,2.98,0.0,59,MEDIO,0,2981.2874161113923
0803700015366003,3,Típica,5.0,2.96,0.0,75,MEDIO,0,2964.5926848922522
0803700016010012,12,Típica,2.0,1.16,0.0,7,ALTO,0,1155.0559526334134
0803700016010026,26,Típica,0.0,1.34,27.52,115,MEDIO,0,1342.785272390942
0803700016010031,31,Típica,1.0,1.35,0.0,0,ALTO,0,1347.324978330111
0803700016010048,48,Típica,1.0,1.27,16.26,88,ALTO,0,1267.5018868482834
0803700016010051,51,Típica,1.0,1.09,8.6,36,ALTO,0,1091.4142749315104
0803700016010055,55,Típica,0.0,1.12,57.0,0,MEDIO,0,1118.0854383931305
0803700017165021,21,Típica,0.0,4.3,0.0,12,MEDIO,0,4298.734610031178
0803700017413001,1,Típica,2.0,1.42,30.14,16,ALTO,0,1420.772951381443
0803700017413004,4,Típica,0.0,1.64,0.0,31,BAJO,0,1635.0605475328657
0803700017413005,5,Típica,1.0,1.45,0.0,0,MEDIO,0,1449.0003062227577
0803700017536003,3,Típica,5.0,5.38,50.5,15,ALTO,0,5375.241708364883
080370001788A001,1,Típica,2.0,2.81,145.81,9,ALTO,0,2805.775972636474
080370001788A010,10,Típica,0.0,2.77,0.0,7,BAJO,0,2766.8157329465594
0803700018074001,1,Típica,2.0,5.24,8.1,2,ALTO,0,5241.894309909346
0803700018163001,1,Típica,2.0,4.15,0.0,2,ALTO,0,4145.336284190625
0803700018233048,48,Típica,1.0,7.3,0.0,22,ALTO,0,7297.023905861526
080370001852A012,12,Típica,2.0,3.76,0.0,0,ALTO,0,3764.047668170192
0803706546133046,46,Típica,0.0,1.4,0.0,0,BAJO,0,1401.5686873991513
0803706546133126,126,Típica,0.0,1.54,0.0,0,BAJO,0,1539.5701671100733
0803706546133127,127,Típica,0.0,1.53,0.0,0,BAJO,0,1526.2817173786434
0803706546133128,128,Típica,0.0,1.48,0.0,0,BAJO,0,1480.1651214761239
0803706546133129,129,Típica,0.0,1.17,0.0,0,BAJO,0,1169.7675467400618
0803706546133130,130,Típica,0.0,1.19,0.0,0,BAJO,0,1185.116948828668
0803700016010054,54,Típica,0.0,1.16,0.0,0,BAJO,0,1158.321714638439
0803700017771022,22,Típica,1.0,9.21,0.0,0,ALTO,0,9210.113502214757
0803700018411009,9,Típica,0.0,8.18,96.7,0,MEDIO,0,8176.701227567904
0803700018411010,10,Típica,0.0,8.16,0.0,0,MEDIO,0,8156.882358134442
0803700018411012,12,Típica,2.0,8.34,1.51,0,ALTO,0,8343.4784640408
0803700018411014,14,Típica,1.0,8.16,0.0,0,ALTO,0,8158.115558240135
0803700018411015,15,Típica,1.0,8.17,0.0,0,ALTO,0,8165.044245102568
0803706133092120,120,Típica,0.0,9.25,0.0,0,MEDIO,0,9254.768842559144
0803706546133053,53,Típica,0.0,1.26,0.0,0,BAJO,0,1257.97780035868
0803700010774006,6,Típica,0.0,4.0,0.0,13,MEDIO,0,3995.4529361217024
0803700011147014,14,Típica,1.0,5.16,0.0,27,ALTO,0,5164.667435651229
0803700013548021,21,Típica,0.0,4.29,0.0,13,MEDIO,0,4286.278276667515
0803700013552004,4,Típica,0.0,4.46,0.0,41,MEDIO,0,4455.262230467671
0803700014033002,2,Típica,1.0,5.26,4.06,40,ALTO,0,5256.557528659872
0803700014194001,1,Típica,2.0,4.98,0.0,25,ALTO,0,4981.739953497234
0803700015192034,34,Típica,0.0,3.41,0.0,31,MEDIO,0,3414.774085818408
0803700015722002,2,Típica,1.0,5.8,0.0,8,ALTO,0,5801.141613387823
080370001603A018,18,Típica,1.0,5.72,6.29,99,ALTO,0,5723.492410638428
080370001603A037,37,Típica,0.0,5.44,0.0,0,MEDIO,0,5437.843895120823
0803700016985003,3,Típica,5.0,6.1,0.0,6,ALTO,0,6098.162166147375
0803700016985006,6,Típica,0.0,5.74,22.96,0,ALTO,0,5739.183982689925
0803700018110001,1,Típica,2.0,6.27,30.82,6,ALTO,0,6271.7723847372645
0803700018110005,5,Típica,1.0,6.48,20.09,0,ALTO,0,6479.645854687189
0803700018322001,1,Típica,2.0,6.23,28.46,0,ALTO,0,6233.79485859409
0803700018515004,4,Típica,0.0,6.57,5.46,2,MEDIO,0,6569.731035956968
0803700015192035,35,Típica,0.0,3.37,0.0,52,MEDIO,0,3373.5891301947363
0803700015718003,3,Típica,5.0,4.19,0.0,56,ALTO,0,4190.102720149001
0803700010401034,34,Típica,0.0,1.29,0.0,0,BAJO,4,1290.1377901084616
080370001083A004,4,Típica,0.0,2.16,0.0,0,BAJO,8,2164.6420586170407
080370001083A005,5,Típica,1.0,2.08,0.0,0,MEDIO,7,2078.592205283114
080370001083A007,7,Típica,0.0,2.02,0.0,0,BAJO,10,2024.182201361078
080370001083A015,15,Típica,1.0,2.16,0.0,0,MEDIO,8,2164.4833054306346
080370001083A018,18,Típica,1.0,2.23,0.0,0,ALTO,4,2226.5479074923383
080370001083A019,19,Típica,1.0,2.13,0.0,0,ALTO,5,2133.105789356982
0803700011170038,38,Típica,0.0,3.46,0.0,13,MEDIO,1,3460.524006993966
0803700013887023,23,Típica,1.0,3.87,0.0,47,ALTO,0,3866.361223604193
0803700014226035,35,Típica,0.0,4.67,0.0,16,MEDIO,0,4669.249376670641
080370001425A035,35,Típica,0.0,3.41,0.0,32,MEDIO,0,3412.4882536759596
0803700015741002,2,Típica,1.0,4.55,0.0,20,ALTO,0,4554.82143467472
0803700011151001,1,Típica,2.0,4.28,15.65,82,ALTO,1,4277.957325815384
0803700012041021,21,Típica,0.0,3.1,0.0,0,MEDIO,0,3095.387093640482
0803700014438066,66,Típica,0.0,1.38,0.0,3,BAJO,0,1383.8742217344902
0803700015008038,38,Típica,0.0,6.35,0.0,0,MEDIO,0,6353.740748914773
0803700015008039,39,Típica,2.0,6.35,0.0,0,ALTO,0,6354.95614952823
0803700015008040,40,Típica,0.0,6.33,0.0,0,MEDIO,0,6332.865135164101
0803700015008041,41,Típica,0.0,6.23,0.0,0,MEDIO,0,6226.172740785095
0803700015008042,42,Típica,0.0,6.19,0.0,0,MEDIO,0,6189.336539741734
0803700015008043,43,Típica,0.0,6.16,0.0,0,MEDIO,0,6159.740191042206
0803700015008044,44,Típica,0.0,6.19,0.0,0,MEDIO,0,6187.43637994555
0803700015008045,45,Típica,0.0,6.1,0.0,0,MEDIO,0,6096.077156110997
0803700015417001,1,Típica,2.0,4.85,32.84,11,ALTO,0,4851.112852340551
0803700015949030,30,Típica,4.0,1.84,39.11,0,ALTO,0,1835.214473715841
0803700017080065,65,Típica,0.0,5.95,10.5,0,MEDIO,0,5953.881469166698
0803700017108066,66,Típica,0.0,7.58,0.0,248,MEDIO,0,7577.480488535613
0803700017108098,98,Típica,0.0,7.65,0.0,0,MEDIO,0,7650.409641675923
0803700017555017,17,Típica,1.0,1.23,0.0,8,MEDIO,0,1227.2611885926897
0803700017555024,24,Típica,0.0,1.39,0.0,0,BAJO,0,1386.556065770632
0803700017555042,42,Típica,0.0,1.18,0.0,16,BAJO,0,1176.764873809934
080370001756A008,8,Típica,1.0,1.53,5.73,0,MEDIO,0,1532.4582330472763
080370001756A052,52,Típica,0.0,1.66,0.0,17,BAJO,0,1663.6609392154996
080370001756A055,55,Típica,0.0,1.66,0.0,60,BAJO,0,1659.1427469375062
080370001756A120,120,Típica,0.0,1.63,0.0,0,BAJO,0,1628.5283366124481
0803700018125042,42,Típica,0.0,16.63,0.0,28,MEDIO,0,16634.632556794248
0803700018125044,44,Típica,0.0,16.69,0.0,34,MEDIO,0,16694.917441737387
0803700018125046,46,Típica,0.0,17.0,0.0,124,MEDIO,0,17004.67354958587
0803700018125051,51,Típica,1.0,16.75,29.18,0,ALTO,0,16751.99207271381
0803700018125052,52,Típica,0.0,16.5,0.0,0,MEDIO,0,16499.686978533635
0803700018125053,53,Típica,0.0,16.58,0.0,0,MEDIO,0,16580.654883047635
080370001813A006,6,Típica,0.0,15.3,2.04,0,MEDIO,0,15295.507990779834
080370001813A025,25,Típica,2.0,15.21,10.39,0,ALTO,0,15210.798630767595
0803711403054001,1,Típica,2.0,12.44,0.0,0,ALTO,0,12444.334578963415
0803711403054002,2,Típica,1.0,12.41,0.0,0,ALTO,0,12407.64045006345
0803711403054003,3,Típica,5.0,12.39,0.0,0,ALTO,0,12386.857336031217
0803711403054004,4,Típica,0.0,12.37,0.0,0,MEDIO,0,12369.051135054362
0803711403054005,5,Típica,1.0,12.35,0.0,0,ALTO,0,12350.918351150107
0803711403054006,6,Típica,0.0,12.32,10.73,0,MEDIO,0,12324.531887226156
0803711403054007,7,Típica,0.0,12.3,9.57,0,MEDIO,0,12302.901899044688
0803711403054008,8,Típica,1.0,12.52,16.76,0,ALTO,0,12520.278723772688
0803711403054009,9,Típica,0.0,12.27,9.79,0,MEDIO,0,12271.938805618256
0803711403054010,10,Típica,0.0,12.29,7.43,0,MEDIO,0,12291.181434670993
0803711403054011,11,Típica,0.0,12.27,51.91,0,ALTO,0,12270.383410441127
0803711403054013,13,Típica,0.0,12.18,0.0,0,MEDIO,0,12179.505512327329
0803700012075032,32,Típica,0.0,0.62,21.64,141,BAJO,0,620.1612449379278
0803700012075033,33,Típica,0.0,0.48,0.0,107,BAJO,0,480.9235569949884
0803706133092137,137,Típica,0.0,9.17,13.93,50,MEDIO,0,9169.707525582116
0803706133092172,172,Típica,0.0,9.46,0.0,28,MEDIO,0,9459.289758630095
0803706133092264,264,Típica,0.0,9.85,0.0,0,MEDIO,0,9853.492172570814
0803700010064008,8,Típica,1.0,3.97,10.58,0,ALTO,0,3965.0948393342824
0803700010064009,9,Típica,0.0,3.74,0.0,0,MEDIO,0,3741.254769224008
0803700010064010,10,Típica,0.0,3.78,46.65,0,MEDIO,0,3784.1843123085796
0803700010064011,11,Típica,0.0,3.84,35.26,0,ALTO,0,3836.070947337343
0803700010064012,12,Típica,2.0,3.93,20.38,0,ALTO,0,3928.320431464774
0803700010064013,13,Típica,0.0,3.98,147.72,0,MEDIO,0,3980.736792258175
0803700010064014,14,Típica,1.0,3.99,0.0,0,ALTO,0,3994.6003602409246
0803700010064015,15,Típica,1.0,4.06,53.49,0,ALTO,0,4060.267974453168
0803700010064016,16,Típica,2.0,4.1,50.38,0,ALTO,0,4100.589009294177
0803700010064017,17,Típica,1.0,4.12,0.0,0,ALTO,0,4119.168440765197
0803700012075010,10,Típica,0.0,0.91,0.0,0,BAJO,0,909.1702943730703
0803700012075085,85,Típica,0.0,0.98,0.0,0,BAJO,0,975.1093130021757
0803700012291011,11,Típica,0.0,2.31,0.0,0,BAJO,0,2305.3183347481786
0803700012338108,108,Típica,0.0,1.79,0.0,0,BAJO,0,1789.5103696194114
0803700012338110,110,Típica,0.0,1.84,0.0,0,BAJO,0,1837.6589926962538
0803700012338111,111,Típica,0.0,1.81,0.0,0,BAJO,0,1813.5050884016628
0803700012338112,112,Típica,0.0,1.73,0.0,0,BAJO,0,1729.1091946596864
0803700012338113,113,Típica,0.0,1.65,0.0,0,BAJO,0,1649.7631802933477
0803700012338114,114,Típica,0.0,1.69,0.0,0,BAJO,0,1690.850162251498
0803700012338115,115,Típica,0.0,1.63,94.19,0,MEDIO,0,1627.1848719079132
0803700012338116,116,Típica,0.0,1.64,0.0,0,BAJO,0,1638.2589909416424
0803700012342002,2,Típica,1.0,3.34,0.14,0,ALTO,0,3339.7339388633136
0803700012342008,8,Típica,1.0,3.44,1.35,0,ALTO,0,3435.6594004180815
0803700012357003,3,Típica,5.0,4.16,23.73,0,ALTO,0,4160.775065119676
0803700012357005,5,Típica,1.0,4.49,4.29,0,ALTO,0,4493.664714810578
0803700012357009,9,Típica,0.0,4.76,0.0,0,MEDIO,0,4756.587703214824
0803700012357013,13,Típica,0.0,4.62,0.0,0,MEDIO,0,4622.13053955749
0803700012357014,14,Típica,1.0,4.62,103.78,0,ALTO,0,4615.611754850946
0803700012357015,15,Atípica,1.0,4.63,0.0,0,ALTO,0,4625.916938638912
0803700012357016,16,Típica,2.0,4.77,0.0,0,ALTO,0,4766.9064794702535
0803700012357017,17,Típica,1.0,4.74,0.0,0,ALTO,0,4738.859661204049
0803700012357018,18,Típica,1.0,4.78,76.66,0,ALTO,0,4780.835079364328
0803700014438040,40,Típica,0.0,1.52,5.89,105,BAJO,0,1520.063494995099
0803700014692022,22,Típica,1.0,3.19,0.0,17,ALTO,0,3186.037646948271
0803700014692034,34,Típica,0.0,3.11,0.0,49,MEDIO,0,3109.3089325610144
0803700014743036,36,Típica,0.0,3.75,7.13,204,MEDIO,0,3748.0085849946017
0803700014743045,45,Típica,0.0,3.76,0.0,0,MEDIO,0,3760.875592695551
0803700015224002,2,Típica,1.0,4.15,14.84,359,ALTO,0,4145.935244364768
0803700015224032,32,Típica,0.0,4.6,0.0,0,MEDIO,0,4596.608871912363
0803700015879001,1,Típica,2.0,3.42,0.0,2,ALTO,0,3416.695597703066
0803700016222002,2,Típica,1.0,4.66,0.0,0,ALTO,0,4663.866688654335
0803700016665023,23,Típica,1.0,5.13,8.53,7,ALTO,0,5133.3533811345915
0803700016684004,4,Típica,0.0,7.4,1.78,342,MEDIO,0,7400.498330339302
0803700016684044,44,Típica,0.0,7.13,21.46,24,MEDIO,0,7129.082786806213
0803700016877001,1,Típica,2.0,4.38,3.41,1037,ALTO,0,4375.369227713682
0803700017127001,1,Típica,2.0,5.74,0.0,36,ALTO,0,5736.670171378911
0803700017131043,43,Típica,0.0,5.8,5.96,355,MEDIO,0,5797.268045157024
0803700017131048,48,Típica,1.0,5.69,84.22,0,ALTO,0,5688.028689412442
0803700017131049,49,Típica,0.0,5.7,0.0,0,MEDIO,0,5695.458323671046
0803700017536004,4,Típica,0.0,5.48,0.0,0,MEDIO,0,5480.278222772395
0803700017555057,57,Típica,0.0,0.99,0.0,0,BAJO,0,989.6159830399023
0803700017555058,58,Típica,0.0,0.99,0.0,0,BAJO,0,988.6315726312681
0803700017555066,66,Típica,0.0,0.94,2.79,0,BAJO,0,936.5323079378502
0803700017555065,65,Típica,0.0,0.95,54.8,0,MEDIO,0,953.4365058264268
0803700018214001,1,Típica,2.0,6.78,0.0,77,ALTO,0,6781.256357222402
0803700017076103,103,Típica,0.0,3.95,0.0,0,MEDIO,0,3945.139584609218
0803700017076104,104,Típica,0.0,3.92,0.0,0,MEDIO,0,3920.1139343231616
0803700017076105,105,Típica,0.0,3.98,0.0,0,MEDIO,0,3978.954974986777
0803700017076106,106,Típica,0.0,3.94,0.0,0,MEDIO,0,3940.3883795983006
0803700017076107,107,Típica,0.0,3.93,0.0,0,MEDIO,0,3934.9484389559934
0803700017076108,108,Típica,0.0,3.81,0.0,0,MEDIO,0,3806.7029999641886
0803700018017303,303,Atípica,0.0,9.18,0.0,0,MEDIO,0,9183.922845047662
0803700018017302,302,Típica,0.0,9.77,0.0,0,MEDIO,0,9773.893122790434
0803700010083001,1,Típica,2.0,8.12,32.6,0,ALTO,0,8116.654361975606
0803700010083002,2,Típica,1.0,8.03,169.94,0,ALTO,0,8034.751107175518
0803700010083003,3,Típica,5.0,8.09,48.59,0,ALTO,0,8085.616329688157
0803700010083004,4,Típica,0.0,8.17,77.98,0,MEDIO,0,8171.660881702259
0803700010083005,5,Típica,1.0,8.21,124.25,0,ALTO,0,8213.830658829407
0803700010083006,6,Típica,0.0,8.09,22.02,0,MEDIO,0,8087.284095621166
0803700010083007,7,Típica,0.0,8.03,154.57,0,ALTO,0,8032.063649140367
0803700010083008,8,Típica,1.0,8.11,0.0,0,ALTO,0,8109.207571711616
0803700010083009,9,Típica,0.0,8.15,102.1,0,MEDIO,0,8151.969428711547
0803700018411003,3,Típica,5.0,8.29,0.0,0,ALTO,0,8288.473117269012
0803700018411011,11,Típica,0.0,8.09,0.0,0,MEDIO,0,8088.8392147680215
0803700018411013,13,Típica,0.0,8.25,128.6,0,MEDIO,0,8247.22903837852
0803700018411016,16,Típica,2.0,8.17,0.0,0,ALTO,0,8167.851191054862
0803700018411017,17,Típica,1.0,8.38,0.0,0,ALTO,0,8380.74215761515
0803700018411018,18,Típica,1.0,8.39,0.0,0,ALTO,0,8387.16595792492
0803700018411019,19,Típica,1.0,8.4,0.0,0,ALTO,0,8397.013048104836
0803700018411020,20,Típica,0.0,8.37,0.0,0,MEDIO,0,8369.523986286373
0803700018411021,21,Típica,0.0,8.3,0.0,0,MEDIO,0,8304.871226937374
0803700018411022,22,Típica,1.0,8.05,0.0,0,ALTO,0,8053.183977346256
0803700018411023,23,Típica,1.0,8.16,0.0,0,ALTO,0,8164.561718413214
0803700018411024,24,Típica,0.0,8.27,7.78,0,MEDIO,0,8268.700561357331
0803700018411025,25,Típica,2.0,8.16,0.0,0,ALTO,0,8160.138035289395
0803700018411026,26,Típica,0.0,8.16,0.0,0,MEDIO,0,8158.440402128189
0803700018411027,27,Típica,0.0,8.18,0.0,0,MEDIO,0,8179.9169907089945
0803700018411028,28,Típica,1.0,8.23,0.0,0,ALTO,0,8232.918109265796
0803700018411029,29,Típica,0.0,8.08,0.0,0,MEDIO,0,8078.851777147855
0803700016839015,15,Típica,1.0,3.75,19.17,0,ALTO,0,3750.0029352811384
0803700016839070,70,Típica,0.0,3.64,0.0,0,MEDIO,0,3643.890292480277
0803700016839071,71,Típica,0.0,3.41,0.0,0,MEDIO,0,3414.500092028954
0803700016839072,72,Típica,0.0,3.33,0.0,0,MEDIO,0,3325.7290198133855
0803700016839073,73,Típica,0.0,3.38,0.0,0,MEDIO,0,3384.462436368846
0803700016839074,74,Típica,0.0,3.4,0.0,0,MEDIO,0,3404.46621508869
0803700016839075,75,Típica,0.0,3.42,0.0,0,MEDIO,0,3424.0813115666565
0803700012111103,103,Típica,0.0,1.08,2.54,0,BAJO,0,1084.1061465976686
0803700012111104,104,Típica,0.0,1.11,70.21,0,MEDIO,0,1107.0847856560863
0803700012111105,105,Típica,0.0,1.05,0.0,0,BAJO,0,1050.5866024291176
0803700012111106,106,Típica,0.0,1.45,6.2,0,BAJO,0,1446.1954065163816
0803700012164069,69,Típica,0.0,2.95,0.0,0,BAJO,0,2947.4361641427936
0803700015116059,59,Típica,0.0,6.1,0.0,16,MEDIO,0,6096.871762242234
0803700015116071,71,Típica,0.0,6.18,0.0,0,MEDIO,0,6183.945430746321
0803700015116072,72,Típica,0.0,6.15,69.36,0,MEDIO,0,6154.82696796434
0803700015116073,73,Típica,0.0,6.13,0.0,0,MEDIO,0,6126.861234167694
0803700016839063,63,Típica,0.0,3.44,0.0,0,MEDIO,0,3444.8322549359245
0803700018017072,72,Típica,0.0,9.7,0.0,0,MEDIO,0,9695.774393167332
0803700016398036,36,Típica,0.0,3.53,20.03,0,ALTO,0,3526.740355498778
0803700016398038,38,Típica,0.0,3.46,0.0,0,MEDIO,0,3459.8008204081843
0803700016398047,47,Típica,1.0,3.34,0.0,0,ALTO,0,3340.4606057010274
0803700016398048,48,Típica,1.0,3.31,65.05,0,ALTO,0,3310.4434185336263
0803700016398049,49,Típica,0.0,3.27,53.78,0,MEDIO,0,3271.074025795454
0803700016398051,51,Típica,1.0,3.28,92.23,0,ALTO,0,3275.553402608171
0803700017080002,2,Típica,1.0,4.78,0.0,0,ALTO,0,4779.912352515837
0803700017574029,29,Típica,0.0,3.08,0.0,83,MEDIO,0,3082.6376054080515
